date,spx_tr,tsy_3m,margin_rate,cpi
1928-04-10,0.549854009,0.03,0.034,17.1000
1928-04-11,0.55964199,0.03,0.034,17.1000
1928-04-12,0.558778325,0.03,0.034,17.1000
1928-04-13,0.56799053,0.03,0.034,17.1000
1928-04-16,0.566551143,0.03,0.034,17.1000
1928-04-17,0.561945041,0.03,0.034,17.1000
1928-04-18,0.561945041,0.03,0.034,17.1000
1928-04-19,0.565111702,0.03,0.034,17.1000
1928-04-20,0.556763162,0.03,0.034,17.1000
1928-04-23,0.551293395,0.03,0.034,17.1000
1928-04-24,0.554172223,0.03,0.034,17.1000
1928-04-25,0.556475274,0.03,0.034,17.1000
1928-04-26,0.5605056,0.03,0.034,17.1000
1928-04-27,0.566551143,0.03,0.034,17.1000
1928-04-30,0.568566306,0.03,0.034,17.1000
1928-05-01,0.57148055,0.03,0.034,17.2000
1928-05-02,0.572925119,0.03,0.034,17.2000
1928-05-03,0.575814314,0.03,0.034,17.2000
1928-05-04,0.584770768,0.03,0.034,17.2000
1928-05-07,0.589682382,0.03,0.034,17.2000
1928-05-08,0.585637543,0.03,0.034,17.2000
1928-05-09,0.584770768,0.03,0.034,17.2000
1928-05-10,0.583903993,0.03,0.034,17.2000
1928-05-11,0.588237813,0.03,0.034,17.2000
1928-05-14,0.590549157,0.03,0.034,17.2000
1928-05-15,0.589104532,0.03,0.034,17.2000
1928-05-16,0.579281304,0.03,0.034,17.2000
1928-05-17,0.581303778,0.03,0.034,17.2000
1928-05-18,0.575525389,0.03,0.034,17.2000
1928-05-21,0.56714673,0.03,0.034,17.2000
1928-05-22,0.559345976,0.03,0.034,17.2000
1928-05-23,0.570613775,0.03,0.034,17.2000
1928-05-24,0.574080819,0.03,0.034,17.2000
1928-05-25,0.574947539,0.03,0.034,17.2000
1928-05-28,0.565413235,0.03,0.034,17.2000
1928-05-29,0.572636194,0.03,0.034,17.2000
1928-05-31,0.577836734,0.03,0.034,17.2000
1928-06-01,0.581918174,0.03,0.034,17.1000
1928-06-04,0.574089665,0.03,0.034,17.1000
1928-06-05,0.57553942,0.03,0.034,17.1000
1928-06-06,0.570030463,0.03,0.034,17.1000
1928-06-07,0.568580763,0.03,0.034,17.1000
1928-06-08,0.561622107,0.03,0.034,17.1000
1928-06-11,0.541615936,0.03,0.034,17.1000
1928-06-12,0.531757826,0.03,0.034,17.1000
1928-06-13,0.547704739,0.03,0.034,17.1000
1928-06-14,0.552343844,0.03,0.034,17.1000
1928-06-15,0.543355586,0.03,0.034,17.1000
1928-06-18,0.533497476,0.03,0.034,17.1000
1928-06-19,0.531757826,0.03,0.034,17.1000
1928-06-20,0.538426531,0.03,0.034,17.1000
1928-06-21,0.53813658,0.03,0.034,17.1000
1928-06-22,0.537556734,0.03,0.034,17.1000
1928-06-25,0.535527077,0.03,0.034,17.1000
1928-06-26,0.541615936,0.03,0.034,17.1000
1928-06-27,0.546834942,0.03,0.034,17.1000
1928-06-28,0.552923745,0.03,0.034,17.1000
1928-06-29,0.554953347,0.03,0.034,17.1000
1928-07-02,0.552359377,0.03,0.034,17.1000
1928-07-03,0.561381093,0.03,0.034,17.1000
1928-07-05,0.566910467,0.03,0.034,17.1000
1928-07-06,0.564291266,0.03,0.034,17.1000
1928-07-09,0.56632841,0.03,0.034,17.1000
1928-07-10,0.56545538,0.03,0.034,17.1000
1928-07-11,0.551486347,0.03,0.034,17.1000
1928-07-12,0.547412004,0.03,0.034,17.1000
1928-07-13,0.55177732,0.03,0.034,17.1000
1928-07-16,0.544210802,0.03,0.034,17.1000
1928-07-17,0.547120975,0.03,0.034,17.1000
1928-07-18,0.553814519,0.03,0.034,17.1000
1928-07-19,0.552650405,0.03,0.034,17.1000
1928-07-20,0.553814519,0.03,0.034,17.1000
1928-07-23,0.55643372,0.03,0.034,17.1000
1928-07-24,0.555560634,0.03,0.034,17.1000
1928-07-25,0.558761892,0.03,0.034,17.1000
1928-07-26,0.55992595,0.03,0.034,17.1000
1928-07-27,0.565164352,0.03,0.034,17.1000
1928-07-30,0.566619438,0.03,0.034,17.1000
1928-07-31,0.56545538,0.03,0.034,17.1000
1928-08-01,0.56723321,0.03,0.034,17.1000
1928-08-02,0.564604422,0.03,0.034,17.1000
1928-08-03,0.565480703,0.03,0.034,17.1000
1928-08-06,0.5719066,0.03,0.034,17.1000
1928-08-07,0.569277811,0.03,0.034,17.1000
1928-08-08,0.562267727,0.03,0.034,17.1000
1928-08-09,0.56372814,0.03,0.034,17.1000
1928-08-10,0.562267727,0.03,0.034,17.1000
1928-08-13,0.563436102,0.03,0.034,17.1000
1928-08-14,0.558762657,0.03,0.034,17.1000
1928-08-15,0.568693624,0.03,0.034,17.1000
1928-08-16,0.572782882,0.03,0.034,17.1000
1928-08-17,0.573659107,0.03,0.034,17.1000
1928-08-20,0.577456271,0.03,0.034,17.1000
1928-08-21,0.584758449,0.03,0.034,17.1000
1928-08-22,0.584174262,0.03,0.034,17.1000
1928-08-23,0.584758449,0.03,0.034,17.1000
1928-08-24,0.594105229,0.03,0.034,17.1000
1928-08-27,0.595273548,0.03,0.034,17.1000
1928-08-28,0.599946994,0.03,0.034,17.1000
1928-08-29,0.601115313,0.03,0.034,17.1000
1928-08-30,0.601991595,0.03,0.034,17.1000
1928-08-31,0.609585867,0.03,0.034,17.1000
1928-09-04,0.614590667,0.03,0.034,17.3000
1928-09-05,0.617521488,0.03,0.034,17.3000
1928-09-06,0.61371146,0.03,0.034,17.3000
1928-09-07,0.618107663,0.03,0.034,17.3000
1928-09-10,0.613125285,0.03,0.034,17.3000
1928-09-11,0.617814575,0.03,0.034,17.3000
1928-09-12,0.62015922,0.03,0.034,17.3000
1928-09-13,0.619573045,0.03,0.034,17.3000
1928-09-14,0.619573045,0.03,0.034,17.3000
1928-09-17,0.625141598,0.03,0.034,17.3000
1928-09-18,0.620745396,0.03,0.034,17.3000
1928-09-19,0.620745396,0.03,0.034,17.3000
1928-09-20,0.62191769,0.03,0.034,17.3000
1928-09-21,0.626020861,0.03,0.034,17.3000
1928-09-24,0.628072419,0.03,0.034,17.3000
1928-09-25,0.627486243,0.03,0.034,17.3000
1928-09-26,0.627193156,0.03,0.034,17.3000
1928-09-27,0.619279957,0.03,0.034,17.3000
1928-09-28,0.619573045,0.03,0.034,17.3000
1928-10-01,0.628126501,0.03,0.034,17.2000
1928-10-02,0.625185823,0.03,0.034,17.2000
1928-10-03,0.623127365,0.03,0.034,17.2000
1928-10-04,0.625185823,0.03,0.034,17.2000
1928-10-05,0.624009529,0.03,0.034,17.2000
1928-10-08,0.620774834,0.03,0.034,17.2000
1928-10-09,0.622833291,0.03,0.034,17.2000
1928-10-10,0.629596812,0.03,0.034,17.2000
1928-10-11,0.632537491,0.03,0.034,17.2000
1928-10-15,0.636654406,0.03,0.034,17.2000
1928-10-16,0.638712864,0.03,0.034,17.2000
1928-10-17,0.640771378,0.03,0.034,17.2000
1928-10-18,0.64224169,0.03,0.034,17.2000
1928-10-19,0.645770459,0.03,0.034,17.2000
1928-10-22,0.641359469,0.03,0.034,17.2000
1928-10-23,0.645476441,0.03,0.034,17.2000
1928-10-24,0.646652679,0.03,0.034,17.2000
1928-10-25,0.644300148,0.03,0.034,17.2000
1928-10-26,0.636654406,0.03,0.034,17.2000
1928-10-29,0.646946752,0.03,0.034,17.2000
1928-10-30,0.639889158,0.03,0.034,17.2000
1928-10-31,0.637536627,0.03,0.034,17.2000
1928-11-01,0.648773362,0.03,0.034,17.2000
1928-11-02,0.647593267,0.03,0.034,17.2000
1928-11-05,0.656149139,0.03,0.034,17.2000
1928-11-07,0.656149139,0.03,0.034,17.2000
1928-11-08,0.660574594,0.03,0.034,17.2000
1928-11-09,0.665295087,0.03,0.034,17.2000
1928-11-12,0.673851016,0.03,0.034,17.2000
1928-11-13,0.675916224,0.03,0.034,17.2000
1928-11-14,0.675916224,0.03,0.034,17.2000
1928-11-15,0.679456622,0.03,0.034,17.2000
1928-11-16,0.689487684,0.03,0.034,17.2000
1928-11-19,0.689487684,0.03,0.034,17.2000
1928-11-20,0.695388272,0.03,0.034,17.2000
1928-11-21,0.685062172,0.03,0.034,17.2000
1928-11-22,0.693913139,0.03,0.034,17.2000
1928-11-23,0.699223708,0.03,0.034,17.2000
1928-11-26,0.702173974,0.03,0.034,17.2000
1928-11-27,0.705419334,0.03,0.034,17.2000
1928-11-28,0.713680224,0.03,0.034,17.2000
1928-11-30,0.716335509,0.03,0.034,17.2000
1928-12-03,0.705706019,0.03,0.034,17.1000
1928-12-04,0.707481364,0.03,0.034,17.1000
1928-12-05,0.704522418,0.03,0.034,17.1000
1928-12-06,0.677892013,0.03,0.034,17.1000
1928-12-07,0.661617893,0.03,0.034,17.1000
1928-12-10,0.660138392,0.03,0.034,17.1000
1928-12-11,0.672861822,0.03,0.034,17.1000
1928-12-12,0.666352185,0.03,0.034,17.1000
1928-12-13,0.665168584,0.03,0.034,17.1000
1928-12-14,0.666648085,0.03,0.034,17.1000
1928-12-17,0.663985039,0.03,0.034,17.1000
1928-12-18,0.671678277,0.03,0.034,17.1000
1928-12-19,0.679963259,0.03,0.034,17.1000
1928-12-20,0.682626305,0.03,0.034,17.1000
1928-12-21,0.690319543,0.03,0.034,17.1000
1928-12-24,0.696533336,0.03,0.034,17.1000
1928-12-26,0.693574389,0.03,0.034,17.1000
1928-12-27,0.699492226,0.03,0.034,17.1000
1928-12-28,0.709552609,0.03,0.034,17.1000
1928-12-31,0.720500694,0.03,0.034,17.1000
1929-01-02,0.736254515,0.03,0.034,17.1000
1929-01-03,0.737738335,0.03,0.034,17.1000
1929-01-04,0.737441571,0.03,0.034,17.1000
1929-01-07,0.71963613,0.03,0.034,17.1000
1929-01-08,0.717262075,0.03,0.034,17.1000
1929-01-09,0.728242115,0.03,0.034,17.1000
1929-01-10,0.729429114,0.03,0.034,17.1000
1929-01-11,0.728242115,0.03,0.034,17.1000
1929-01-14,0.729725878,0.03,0.034,17.1000
1929-01-15,0.719042602,0.03,0.034,17.1000
1929-01-16,0.728835586,0.03,0.034,17.1000
1929-01-17,0.732693461,0.03,0.034,17.1000
1929-01-18,0.735067516,0.03,0.034,17.1000
1929-01-21,0.737738335,0.03,0.034,17.1000
1929-01-22,0.743970209,0.03,0.034,17.1000
1929-01-23,0.748421555,0.03,0.034,17.1000
1929-01-24,0.743673445,0.03,0.034,17.1000
1929-01-25,0.756137248,0.03,0.034,17.1000
1929-01-28,0.75227943,0.03,0.034,17.1000
1929-01-29,0.752576194,0.03,0.034,17.1000
1929-01-30,0.755247013,0.03,0.034,17.1000
1929-01-31,0.763852941,0.03,0.034,17.1000
1929-02-01,0.769237216,0.03,0.034,17.1000
1929-02-04,0.763283345,0.03,0.034,17.1000
1929-02-05,0.76506954,0.03,0.034,17.1000
1929-02-06,0.75881797,0.03,0.034,17.1000
1929-02-07,0.735597941,0.03,0.034,17.1000
1929-02-08,0.727560289,0.03,0.034,17.1000
1929-02-11,0.74363565,0.03,0.034,17.1000
1929-02-13,0.742742609,0.03,0.034,17.1000
1929-02-14,0.739765673,0.03,0.034,17.1000
1929-02-15,0.724881052,0.03,0.034,17.1000
1929-02-18,0.726071792,0.03,0.034,17.1000
1929-02-19,0.725774093,0.03,0.034,17.1000
1929-02-20,0.732025664,0.03,0.034,17.1000
1929-02-21,0.740063373,0.03,0.034,17.1000
1929-02-25,0.741551812,0.03,0.034,17.1000
1929-02-26,0.742742609,0.03,0.034,17.1000
1929-02-27,0.751673359,0.03,0.034,17.1000
1929-02-28,0.761794906,0.03,0.034,17.1000
1929-03-01,0.771374113,0.03,0.034,17.0000
1929-03-04,0.76122052,0.03,0.034,17.0000
1929-03-05,0.756143723,0.03,0.034,17.0000
1929-03-06,0.744198336,0.03,0.034,17.0000
1929-03-07,0.751066926,0.03,0.034,17.0000
1929-03-08,0.755845081,0.03,0.034,17.0000
1929-03-11,0.745094261,0.03,0.034,17.0000
1929-03-12,0.745691488,0.03,0.034,17.0000
1929-03-13,0.753754645,0.03,0.034,17.0000
1929-03-14,0.768387752,0.03,0.034,17.0000
1929-03-15,0.778839987,0.03,0.034,17.0000
1929-03-18,0.777645477,0.03,0.034,17.0000
1929-03-19,0.777346835,0.03,0.034,17.0000
1929-03-20,0.777048193,0.03,0.034,17.0000
1929-03-21,0.773464549,0.03,0.034,17.0000
1929-03-22,0.763012313,0.03,0.034,17.0000
1929-03-25,0.731954307,0.03,0.034,17.0000
1929-03-26,0.727176152,0.03,0.034,17.0000
1929-03-27,0.749275132,0.03,0.034,17.0000
1929-03-28,0.762415087,0.03,0.034,17.0000
1929-04-01,0.745364723,0.03,0.034,16.9000
1929-04-02,0.754052683,0.03,0.034,16.9000
1929-04-03,0.744765598,0.03,0.034,16.9000
1929-04-04,0.757947249,0.03,0.034,16.9000
1929-04-05,0.750457651,0.03,0.034,16.9000
1929-04-08,0.743866826,0.03,0.034,16.9000
1929-04-09,0.737875125,0.03,0.034,16.9000
1929-04-10,0.742368929,0.03,0.034,16.9000
1929-04-11,0.750757242,0.03,0.034,16.9000
1929-04-12,0.753453502,0.03,0.034,16.9000
1929-04-15,0.748959755,0.03,0.034,16.9000
1929-04-16,0.750757242,0.03,0.034,16.9000
1929-04-17,0.75854643,0.03,0.034,16.9000
1929-04-18,0.761841871,0.03,0.034,16.9000
1929-04-19,0.76124269,0.03,0.034,16.9000
1929-04-22,0.769930651,0.03,0.034,16.9000
1929-04-23,0.774424398,0.03,0.034,16.9000
1929-04-24,0.771428547,0.03,0.034,16.9000
1929-04-25,0.767833515,0.03,0.034,16.9000
1929-04-26,0.766335619,0.03,0.034,16.9000
1929-04-29,0.764837722,0.03,0.034,16.9000
1929-04-30,0.777120657,0.03,0.034,16.9000
1929-05-01,0.781053449,0.03,0.034,17.0000
1929-05-02,0.784659724,0.03,0.034,17.0000
1929-05-03,0.79247327,0.03,0.034,17.0000
1929-05-06,0.790970632,0.03,0.034,17.0000
1929-05-07,0.783457613,0.03,0.034,17.0000
1929-05-08,0.78676336,0.03,0.034,17.0000
1929-05-09,0.781955032,0.03,0.034,17.0000
1929-05-10,0.791571687,0.03,0.034,17.0000
1929-05-13,0.770535211,0.03,0.034,17.0000
1929-05-14,0.779851396,0.03,0.034,17.0000
1929-05-15,0.776545649,0.03,0.034,17.0000
1929-05-16,0.780452394,0.03,0.034,17.0000
1929-05-17,0.784058668,0.03,0.034,17.0000
1929-05-20,0.763022192,0.03,0.034,17.0000
1929-05-21,0.772338377,0.03,0.034,17.0000
1929-05-22,0.74408941,0.03,0.034,17.0000
1929-05-23,0.760618029,0.03,0.034,17.0000
1929-05-24,0.754908175,0.03,0.034,17.0000
1929-05-27,0.727260263,0.03,0.034,17.0000
1929-05-28,0.738980554,0.03,0.034,17.0000
1929-05-29,0.739882137,0.03,0.034,17.0000
1929-05-31,0.746193046,0.03,0.034,17.0000
1929-06-03,0.761894254,0.03,0.034,17.1000
1929-06-04,0.773049777,0.03,0.034,17.1000
1929-06-05,0.771542292,0.03,0.034,17.1000
1929-06-06,0.773049777,0.03,0.034,17.1000
1929-06-07,0.769733299,0.03,0.034,17.1000
1929-06-10,0.761894254,0.03,0.034,17.1000
1929-06-11,0.766718273,0.03,0.034,17.1000
1929-06-12,0.76732129,0.03,0.034,17.1000
1929-06-13,0.779079829,0.03,0.034,17.1000
1929-06-14,0.781793347,0.03,0.034,17.1000
1929-06-17,0.796265404,0.03,0.034,17.1000
1929-06-18,0.796566913,0.03,0.034,17.1000
1929-06-19,0.793551886,0.03,0.034,17.1000
1929-06-20,0.798074397,0.03,0.034,17.1000
1929-06-21,0.802596965,0.03,0.034,17.1000
1929-06-24,0.802596965,0.03,0.034,17.1000
1929-06-25,0.81103897,0.03,0.034,17.1000
1929-06-26,0.815862989,0.03,0.034,17.1000
1929-06-27,0.817370531,0.03,0.034,17.1000
1929-06-28,0.826415552,0.03,0.034,17.1000
1929-07-01,0.839747098,0.03,0.034,17.3000
1929-07-02,0.848516483,0.03,0.034,17.3000
1929-07-03,0.852145231,0.03,0.034,17.3000
1929-07-05,0.856378724,0.03,0.034,17.3000
1929-07-08,0.857890726,0.03,0.034,17.3000
1929-07-09,0.855169179,0.03,0.034,17.3000
1929-07-10,0.852750032,0.03,0.034,17.3000
1929-07-11,0.854564378,0.03,0.034,17.3000
1929-07-12,0.863938564,0.03,0.034,17.3000
1929-07-15,0.860309873,0.03,0.034,17.3000
1929-07-16,0.866357711,0.03,0.034,17.3000
1929-07-17,0.868474457,0.03,0.034,17.3000
1929-07-18,0.866660111,0.03,0.034,17.3000
1929-07-19,0.869684059,0.03,0.034,17.3000
1929-07-22,0.859705072,0.03,0.034,17.3000
1929-07-23,0.871800805,0.03,0.034,17.3000
1929-07-24,0.86605531,0.03,0.034,17.3000
1929-07-25,0.86998646,0.03,0.034,17.3000
1929-07-26,0.866660111,0.03,0.034,17.3000
1929-07-29,0.852145231,0.03,0.034,17.3000
1929-07-30,0.861821818,0.03,0.034,17.3000
1929-07-31,0.87331275,0.03,0.034,17.3000
1929-08-01,0.881829851,0.03,0.034,17.3000
1929-08-02,0.896385488,0.03,0.034,17.3000
1929-08-05,0.895779046,0.03,0.034,17.3000
1929-08-06,0.892443358,0.03,0.034,17.3000
1929-08-07,0.883346041,0.03,0.034,17.3000
1929-08-08,0.893656299,0.03,0.034,17.3000
1929-08-09,0.860602837,0.03,0.034,17.3000
1929-08-12,0.887591479,0.03,0.034,17.3000
1929-08-13,0.895475797,0.03,0.034,17.3000
1929-08-14,0.898204986,0.03,0.034,17.3000
1929-08-15,0.899721176,0.03,0.034,17.3000
1929-08-16,0.916399503,0.03,0.034,17.3000
1929-08-19,0.92489032,0.03,0.034,17.3000
1929-08-20,0.930348699,0.03,0.034,17.3000
1929-08-21,0.926406511,0.03,0.034,17.3000
1929-08-22,0.933684387,0.03,0.034,17.3000
1929-08-23,0.942781646,0.03,0.034,17.3000
1929-08-26,0.942175147,0.03,0.034,17.3000
1929-08-27,0.941568647,0.03,0.034,17.3000
1929-08-28,0.939749207,0.03,0.034,17.3000
1929-08-29,0.948846524,0.03,0.034,17.3000
1929-08-30,0.961582663,0.03,0.034,17.3000
1929-09-03,0.967382314,0.03,0.034,17.3000
1929-09-04,0.964342131,0.03,0.034,17.3000
1929-09-05,0.943060971,0.03,0.034,17.3000
1929-09-06,0.967686338,0.03,0.034,17.3000
1929-09-09,0.962822069,0.03,0.034,17.3000
1929-09-10,0.945493105,0.03,0.034,17.3000
1929-09-11,0.958565849,0.03,0.034,17.3000
1929-09-12,0.947621216,0.03,0.034,17.3000
1929-09-13,0.954005546,0.03,0.034,17.3000
1929-09-16,0.96859841,0.03,0.034,17.3000
1929-09-17,0.960693959,0.03,0.034,17.3000
1929-09-18,0.963126093,0.03,0.034,17.3000
1929-09-19,0.964646155,0.03,0.034,17.3000
1929-09-20,0.95430957,0.03,0.034,17.3000
1929-09-23,0.954005546,0.03,0.034,17.3000
1929-09-24,0.936372558,0.03,0.034,17.3000
1929-09-25,0.937892679,0.03,0.034,17.3000
1929-09-26,0.946405119,0.03,0.034,17.3000
1929-09-27,0.920259691,0.03,0.034,17.3000
1929-09-30,0.916915484,0.03,0.034,17.3000
1929-10-01,0.91389355,0.03,0.034,17.3000
1929-10-02,0.920599944,0.03,0.034,17.3000
1929-10-03,0.882495643,0.03,0.034,17.3000
1929-10-04,0.873350576,0.03,0.034,17.3000
1929-10-07,0.927915963,0.03,0.034,17.3000
1929-10-08,0.924867607,0.03,0.034,17.3000
1929-10-09,0.922733776,0.03,0.034,17.3000
1929-10-10,0.939194804,0.03,0.034,17.3000
1929-10-11,0.937670655,0.03,0.034,17.3000
1929-10-14,0.931269102,0.03,0.034,17.3000
1929-10-15,0.923648242,0.03,0.034,17.3000
1929-10-16,0.891335811,0.03,0.034,17.3000
1929-10-17,0.905053382,0.03,0.034,17.3000
1929-10-18,0.879142446,0.03,0.034,17.3000
1929-10-21,0.845305807,0.03,0.034,17.3000
1929-10-22,0.861766894,0.03,0.034,17.3000
1929-10-23,0.810859545,0.03,0.034,17.3000
1929-10-24,0.784948608,0.03,0.034,17.3000
1929-10-25,0.796227507,0.03,0.034,17.3000
1929-10-28,0.693193443,0.03,0.034,17.3000
1929-10-29,0.622776711,0.03,0.034,17.3000
1929-10-30,0.700814304,0.03,0.034,17.3000
1929-10-31,0.736175091,0.03,0.034,17.3000
1929-11-04,0.699804413,0.03,0.034,17.3000
1929-11-06,0.630374559,0.03,0.034,17.3000
1929-11-07,0.653619818,0.03,0.034,17.3000
1929-11-08,0.647808489,0.03,0.034,17.3000
1929-11-11,0.607435165,0.03,0.034,17.3000
1929-11-12,0.572873113,0.03,0.034,17.3000
1929-11-13,0.540146254,0.03,0.034,17.3000
1929-11-14,0.588471907,0.03,0.034,17.3000
1929-11-15,0.620892901,0.03,0.034,17.3000
1929-11-18,0.614469899,0.03,0.034,17.3000
1929-11-19,0.633127291,0.03,0.034,17.3000
1929-11-20,0.650561221,0.03,0.034,17.3000
1929-11-21,0.660960417,0.03,0.034,17.3000
1929-11-22,0.658513551,0.03,0.034,17.3000
1929-11-25,0.650867086,0.03,0.034,17.3000
1929-11-26,0.631903829,0.03,0.034,17.3000
1929-11-27,0.639856159,0.03,0.034,17.3000
1929-12-02,0.643257204,0.03,0.034,17.2000
1929-12-03,0.664750249,0.03,0.034,17.2000
1929-12-04,0.677031997,0.03,0.034,17.2000
1929-12-05,0.671505254,0.03,0.034,17.2000
1929-12-06,0.689313804,0.03,0.034,17.2000
1929-12-09,0.687778549,0.03,0.034,17.2000
1929-12-10,0.692998299,0.03,0.034,17.2000
1929-12-11,0.687164447,0.03,0.034,17.2000
1929-12-12,0.650012151,0.03,0.034,17.2000
1929-12-13,0.666285504,0.03,0.034,17.2000
1929-12-16,0.65492485,0.03,0.034,17.2000
1929-12-17,0.661986848,0.03,0.034,17.2000
1929-12-18,0.657688251,0.03,0.034,17.2000
1929-12-19,0.640186752,0.03,0.034,17.2000
1929-12-20,0.6190007,0.03,0.034,17.2000
1929-12-23,0.622071151,0.03,0.034,17.2000
1929-12-24,0.626062698,0.03,0.034,17.2000
1929-12-26,0.639879701,0.03,0.034,17.2000
1929-12-27,0.639265599,0.03,0.034,17.2000
1929-12-30,0.641414898,0.03,0.034,17.2000
1929-12-31,0.658609404,0.03,0.034,17.2000
1930-01-02,0.652780188,0.03,0.034,17.1000
1930-01-03,0.654321194,0.03,0.034,17.1000
1930-01-06,0.662642769,0.03,0.034,17.1000
1930-01-07,0.656786839,0.03,0.034,17.1000
1930-01-08,0.656170472,0.03,0.034,17.1000
1930-01-09,0.666341266,0.03,0.034,17.1000
1930-01-10,0.664183775,0.03,0.034,17.1000
1930-01-13,0.663259195,0.03,0.034,17.1000
1930-01-14,0.664491988,0.03,0.034,17.1000
1930-01-15,0.667265846,0.03,0.034,17.1000
1930-01-16,0.662642769,0.03,0.034,17.1000
1930-01-17,0.656786839,0.03,0.034,17.1000
1930-01-20,0.662642769,0.03,0.034,17.1000
1930-01-21,0.666033053,0.03,0.034,17.1000
1930-01-22,0.66664942,0.03,0.034,17.1000
1930-01-23,0.673121775,0.03,0.034,17.1000
1930-01-24,0.679285918,0.03,0.034,17.1000
1930-01-27,0.684525362,0.03,0.034,17.1000
1930-01-28,0.681135137,0.03,0.034,17.1000
1930-01-29,0.688840285,0.03,0.034,17.1000
1930-01-30,0.692538724,0.03,0.034,17.1000
1930-01-31,0.702401363,0.03,0.034,17.1000
1930-02-03,0.703380823,0.03,0.034,17.0000
1930-02-04,0.711732325,0.03,0.034,17.0000
1930-02-05,0.721011732,0.03,0.034,17.0000
1930-02-06,0.713278873,0.03,0.034,17.0000
1930-02-07,0.710495039,0.03,0.034,17.0000
1930-02-10,0.715134801,0.03,0.034,17.0000
1930-02-11,0.721321053,0.03,0.034,17.0000
1930-02-13,0.722558339,0.03,0.034,17.0000
1930-02-14,0.722249017,0.03,0.034,17.0000
1930-02-17,0.719465183,0.03,0.034,17.0000
1930-02-18,0.720083826,0.03,0.034,17.0000
1930-02-19,0.713588194,0.03,0.034,17.0000
1930-02-20,0.700287668,0.03,0.034,17.0000
1930-02-21,0.708948491,0.03,0.034,17.0000
1930-02-24,0.701524954,0.03,0.034,17.0000
1930-02-25,0.708020527,0.03,0.034,17.0000
1930-02-26,0.71482548,0.03,0.034,17.0000
1930-02-27,0.713897516,0.03,0.034,17.0000
1930-02-28,0.720083826,0.03,0.034,17.0000
1930-03-03,0.72510201,0.03,0.034,16.9000
1930-03-04,0.730689278,0.03,0.034,16.9000
1930-03-05,0.72510201,0.03,0.034,16.9000
1930-03-06,0.73224127,0.03,0.034,16.9000
1930-03-07,0.73224127,0.03,0.034,16.9000
1930-03-10,0.734724494,0.03,0.034,16.9000
1930-03-11,0.736276487,0.03,0.034,16.9000
1930-03-12,0.728205995,0.03,0.034,16.9000
1930-03-13,0.732551681,0.03,0.034,16.9000
1930-03-14,0.727895644,0.03,0.034,16.9000
1930-03-17,0.734724494,0.03,0.034,16.9000
1930-03-18,0.741863755,0.03,0.034,16.9000
1930-03-19,0.74589903,0.03,0.034,16.9000
1930-03-20,0.749313425,0.03,0.034,16.9000
1930-03-21,0.753969521,0.03,0.034,16.9000
1930-03-24,0.753659111,0.03,0.034,16.9000
1930-03-25,0.75272788,0.03,0.034,16.9000
1930-03-26,0.764212826,0.03,0.034,16.9000
1930-03-27,0.762660775,0.03,0.034,16.9000
1930-03-28,0.771352087,0.03,0.034,16.9000
1930-03-31,0.749623836,0.03,0.034,16.9000
1930-04-01,0.790165126,0.03,0.034,17.0000
1930-04-02,0.78206725,0.03,0.034,17.0000
1930-04-03,0.783624509,0.03,0.034,17.0000
1930-04-04,0.795459889,0.03,0.034,17.0000
1930-04-07,0.797328611,0.03,0.034,17.0000
1930-04-08,0.79296818,0.03,0.034,17.0000
1930-04-09,0.80573795,0.03,0.034,17.0000
1930-04-10,0.807295209,0.03,0.034,17.0000
1930-04-11,0.804803559,0.03,0.034,17.0000
1930-04-14,0.801377519,0.03,0.034,17.0000
1930-04-15,0.801688983,0.03,0.034,17.0000
1930-04-16,0.796082757,0.03,0.034,17.0000
1930-04-17,0.802000446,0.03,0.034,17.0000
1930-04-21,0.787673477,0.03,0.034,17.0000
1930-04-22,0.794214034,0.03,0.034,17.0000
1930-04-23,0.795771293,0.03,0.034,17.0000
1930-04-24,0.789542199,0.03,0.034,17.0000
1930-04-25,0.788607808,0.03,0.034,17.0000
1930-04-28,0.771166262,0.03,0.034,17.0000
1930-04-29,0.770231871,0.03,0.034,17.0000
1930-04-30,0.775526633,0.03,0.034,17.0000
1930-05-01,0.759329671,0.03,0.034,16.9000
1930-05-02,0.736518546,0.03,0.034,16.9000
1930-05-05,0.718082142,0.03,0.034,16.9000
1930-05-06,0.742455709,0.03,0.034,16.9000
1930-05-07,0.728394024,0.03,0.034,16.9000
1930-05-08,0.731206361,0.03,0.034,16.9000
1930-05-09,0.740268349,0.03,0.034,16.9000
1930-05-12,0.752767591,0.03,0.034,16.9000
1930-05-13,0.763079474,0.03,0.034,16.9000
1930-05-14,0.767766682,0.03,0.034,16.9000
1930-05-15,0.75526744,0.03,0.034,16.9000
1930-05-16,0.758704754,0.03,0.034,16.9000
1930-05-19,0.74214322,0.03,0.034,16.9000
1930-05-20,0.745580534,0.03,0.034,16.9000
1930-05-21,0.741830732,0.03,0.034,16.9000
1930-05-22,0.743393174,0.03,0.034,16.9000
1930-05-23,0.75089272,0.03,0.034,16.9000
1930-05-26,0.757142311,0.03,0.034,16.9000
1930-05-27,0.7574548,0.03,0.034,16.9000
1930-05-28,0.76182952,0.03,0.034,16.9000
1930-05-29,0.765266834,0.03,0.034,16.9000
1930-06-02,0.765005556,0.03,0.034,16.8000
